In-flight Analysis - Open UAS at 52% Throttle
5000ft above Sea Level, 29.92inHg, 41°F

Motor: Badass 3520-970kv; 970rpm/V; 2.99A no-load; 0.018 Ohms.
Battery: Kokam 3200SHD (20C); 3 cells; 3200mAh @ 3.7V; 0.008 Ohms/cell.
Speed Control: Generic Brushless ESC; 0.006 Ohms; High rate.
Drive System: APC 12x10-14x10; 14x10 (Pconst=1.17; Tconst=1) direct drive.
Airframe: OpenUAS; 1sq.in; 18.9oz RTF; 2720.2oz/sq.ft; Cd=0.084; Cl=0.38; Clopt=0.34; Clmax=1.08.
Stats: 122 W/lb in; 97 W/lb out; 273mph stall; 485mph opt; 459mph level; -9060ft/min @ -12.3°; -9060ft/min @ -12.3°.

AirSpd   Drag   Lift  Batt Motor Motor  Input   Loss MGbOut MotGb Shaft   Prop Thrust  PSpd  Prop Total   Time
 (mph)   (oz)   (oz)  Amps  Amps Volts    (W)    (W)    (W) Ef(%) Ef(%)    RPM   (oz) (mph) Ef(%) Ef(%)  (m:s)

   0.0    0.0    0.0  15.3  29.5   4.9  144.1   29.3  114.7  79.6  67.4   4201   34.1  39.8   0.0   0.0  12:32
   1.0    0.0    0.0  15.3  29.5   4.9  144.1   29.3  114.7  79.6  67.4   4201   33.7  38.8   3.6   2.5  12:32
   2.0    0.0    0.0  15.3  29.5   4.9  144.1   29.4  114.7  79.6  67.4   4201   33.3  37.8   7.2   4.9  12:31
   3.0    0.0    0.0  15.3  29.5   4.9  144.2   29.4  114.8  79.6  67.4   4200   32.9  36.8  10.7   7.2  12:31
   4.0    0.0    0.0  15.4  29.5   4.9  144.3   29.4  114.9  79.6  67.4   4198   32.5  35.8  14.0   9.5  12:30
   5.0    0.0    0.0  15.4  29.6   4.9  144.5   29.5  115.0  79.6  67.4   4196   32.1  34.7  17.3  11.7  12:29
   6.0    0.0    0.0  15.4  29.6   4.9  144.7   29.5  115.2  79.6  67.4   4194   31.7  33.7  20.5  13.8  12:28
   7.0    0.0    0.0  15.4  29.7   4.9  144.8   29.5  115.3  79.6  67.3   4192   31.4  32.7  23.6  15.9  12:27
   8.0    0.0    0.0  15.5  29.7   4.9  145.0   29.6  115.4  79.6  67.3   4190   31.0  31.7  26.6  17.9  12:26
