In-flight Analysis - Open UAS at 70% Throttle
5000ft above Sea Level, 29.92inHg, 41°F

Motor: BadAss 2826-710Kv; 710rpm/V; 1.3A no-load; 0.047 Ohms.
Battery: Kokam 3200SHD (20C); 3 cells; 3200mAh @ 3.7V; 0.008 Ohms/cell.
Speed Control: Generic Brushless ESC; 0.006 Ohms; High rate.
Drive System: APC 12x10-14x10; 14x10 (Pconst=1.17; Tconst=1) direct drive.
Airframe: OpenUAS; 1sq.in; 17.5oz RTF; 2517.1oz/sq.ft; Cd=0.084; Cl=0.38; Clopt=0.34; Clmax=1.08.
Stats: 140 W/lb in; 112 W/lb out; 263mph stall; 467mph opt; 441mph level; -8715ft/min @ -12.3°; -8715ft/min @ -12.3°.

AirSpd   Drag   Lift  Batt Motor Motor  Input   Loss MGbOut MotGb Shaft   Prop Thrust  PSpd  Prop Total   Time
 (mph)   (oz)   (oz)  Amps  Amps Volts    (W)    (W)    (W) Ef(%) Ef(%)    RPM   (oz) (mph) Ef(%) Ef(%)  (m:s)

   0.0    0.0    0.0  15.1  21.5   7.1  153.3   31.1  122.1  79.7  73.1   4290   35.6  40.6   0.0   0.0  12:45
   1.0    0.0    0.0  15.1  21.5   7.1  153.3   31.1  122.1  79.7  73.1   4290   35.2  39.6   3.6   2.6  12:45
   2.0    0.0    0.0  15.1  21.5   7.1  153.3   31.1  122.2  79.7  73.1   4290   34.7  38.6   7.1   5.2  12:45
   3.0    0.0    0.0  15.1  21.5   7.1  153.4   31.2  122.2  79.7  73.0   4289   34.3  37.6  10.4   7.6  12:44
   4.0    0.0    0.0  15.1  21.6   7.1  153.6   31.2  122.3  79.7  73.0   4287   33.9  36.6  13.8  10.0  12:43
   5.0    0.0    0.0  15.1  21.6   7.1  153.8   31.3  122.5  79.6  73.0   4285   33.5  35.6  17.0  12.4  12:42
   6.0    0.0    0.0  15.1  21.6   7.1  154.0   31.4  122.6  79.6  73.0   4283   33.1  34.6  20.1  14.7  12:41
   7.0    0.0    0.0  15.2  21.7   7.1  154.2   31.5  122.7  79.6  72.9   4281   32.8  33.5  23.2  16.9  12:40
   8.0    0.0    0.0  15.2  21.7   7.1  154.4   31.5  122.9  79.6  72.9   4279   32.4  32.5  26.1  19.0  12:39
