In-flight Analysis - Open UAS at 54% Throttle
5000ft above Sea Level, 29.92inHg, 41°F

Motor: Hacker A30 10XL V3; 900rpm/V; 1.9A no-load; 0.024 Ohms.
Battery: Kokam 3200SHD (20C); 3 cells; 3200mAh @ 3.7V; 0.008 Ohms/cell.
Speed Control: Generic Brushless ESC; 0.006 Ohms; High rate.
Drive System: APC 12x8-15x12; 12x10 (Pconst=1.17; Tconst=1) direct drive.
Airframe: OpenUAS; 1sq.in; 17.2oz RTF; 2481.1oz/sq.ft; Cd=0.084; Cl=0.38; Clopt=0.34; Clmax=1.08.
Stats: 88 W/lb in; 73 W/lb out; 261mph stall; 463mph opt; 438mph level; -8652ft/min @ -12.3°; -8652ft/min @ -12.3°.

AirSpd   Drag   Lift  Batt Motor Motor  Input   Loss MGbOut MotGb Shaft   Prop Thrust  PSpd  Prop Total   Time
 (mph)   (oz)   (oz)  Amps  Amps Volts    (W)    (W)    (W) Ef(%) Ef(%)    RPM   (oz) (mph) Ef(%) Ef(%)  (m:s)

   0.0    0.0    0.0   9.4  17.4   5.5   95.3   17.0   78.3  82.2  75.0   4543   21.7  43.0   0.0   0.0  20:25
   1.0    0.0    0.0   9.4  17.4   5.5   95.3   17.0   78.3  82.2  75.0   4543   21.4  42.0   3.4   2.5  20:25
   2.0    0.0    0.0   9.4  17.4   5.5   95.3   17.0   78.3  82.2  75.0   4543   21.2  41.0   6.7   5.0  20:25
   3.0    0.0    0.0   9.4  17.4   5.5   95.4   17.0   78.4  82.2  75.0   4541   21.0  40.0   9.9   7.5  20:23
   4.0    0.0    0.0   9.4  17.5   5.5   95.6   17.0   78.5  82.2  75.0   4540   20.7  39.0  13.1   9.8  20:21
   5.0    0.0    0.0   9.5  17.5   5.5   95.7   17.0   78.7  82.2  75.0   4538   20.5  38.0  16.2  12.1  20:19
   6.0    0.0    0.0   9.5  17.5   5.5   95.9   17.1   78.9  82.2  75.0   4536   20.3  37.0  19.2  14.4  20:16
   7.0    0.0    0.0   9.5  17.6   5.5   96.1   17.1   79.0  82.2  75.0   4534   20.1  35.9  22.1  16.6  20:13
   8.0    0.0    0.0   9.5  17.6   5.5   96.4   17.1   79.2  82.2  75.0   4532   19.9  34.9  25.0  18.7  20:10
