In-flight Analysis - Open UAS at 84% Throttle
5000ft above Sea Level, 29.92inHg, 41°F

Motor: BadAss 2826-560Kv; 560rpm/V; 1.45A no-load; 0.045 Ohms.
Battery: Kokam 3200SHD (20C); 3 cells; 3200mAh @ 3.7V; 0.008 Ohms/cell.
Speed Control: Generic Brushless ESC; 0.006 Ohms; High rate.
Drive System: APC 12x10-14x10; 13x10 (Pconst=1.17; Tconst=1) direct drive.
Airframe: OpenUAS; 1sq.in; 19oz RTF; 2740.3oz/sq.ft; Cd=0.084; Cl=0.38; Clopt=0.34; Clmax=1.08.
Stats: 112 W/lb in; 93 W/lb out; 274mph stall; 487mph opt; 460mph level; -9093ft/min @ -12.3°; -9093ft/min @ -12.3°.

AirSpd   Drag   Lift  Batt Motor Motor  Input   Loss MGbOut MotGb Shaft   Prop Thrust  PSpd  Prop Total   Time
 (mph)   (oz)   (oz)  Amps  Amps Volts    (W)    (W)    (W) Ef(%) Ef(%)    RPM   (oz) (mph) Ef(%) Ef(%)  (m:s)

   0.0    0.0    0.0  12.6  15.0   8.9  133.0   22.2  110.8  83.3  79.3   4584   30.4  43.4   0.0   0.0  15:15
   1.0    0.0    0.0  12.6  15.0   8.9  133.0   22.2  110.8  83.3  79.3   4584   30.0  42.4   3.4   2.7  15:15
   2.0    0.0    0.0  12.6  15.0   8.9  133.0   22.2  110.8  83.3  79.3   4584   29.7  41.4   6.6   5.3  15:15
   3.0    0.0    0.0  12.6  15.0   8.9  133.1   22.2  110.9  83.3  79.3   4583   29.4  40.4   9.9   7.8  15:14
   4.0    0.0    0.0  12.6  15.0   8.9  133.3   22.3  111.1  83.3  79.3   4582   29.1  39.4  13.0  10.3  15:13
   5.0    0.0    0.0  12.6  15.1   8.9  133.6   22.3  111.3  83.3  79.3   4581   28.8  38.4  16.0  12.7  15:11
   6.0    0.0    0.0  12.7  15.1   8.9  133.8   22.3  111.5  83.3  79.3   4579   28.5  37.4  19.0  15.1  15:09
   7.0    0.0    0.0  12.7  15.1   8.9  134.1   22.4  111.7  83.3  79.3   4578   28.2  36.4  21.9  17.4  15:07
   8.0    0.0    0.0  12.7  15.1   8.9  134.4   22.4  111.9  83.3  79.3   4577   27.9  35.3  24.7  19.6  15:05
